fileid,filename,speaker,speech,premise,claim,argumentation scheme,argument target
UNSC_2014_SPV.7165_spch004,UNSC_2014_SPV.7165_spch004_sentsplit_United_Kingdom_Of_Great_Britain_And_Northern_Ireland.txt,United Kingdom,4,it is about restoring stability to Ukraine and to the wider region and allowing all the people of Ukraine to determine their own future.,We urge Russia to become part of this collective international effort.,positive_consequence,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,"If, as appears increasingly likely, Flight MH-17 was brought down by a missile,","There must be a full, thorough and impartial international investigation.",negative_consequence,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,"If, as appears increasingly likely, Flight MH-17 was brought down by a missile,",the perpetrators must be brought swiftly to justice.,negative_consequence,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,"If, as appears increasingly likely, Flight MH-17 was brought down by a missile,","that is, as Australia's Prime Minister Tony Abbott has said, ""an unspeakable crime"",",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,"There is increasing credible information that that was conducted by separatist militia groups, acting with the assistance of others.","There must be a full, thorough and impartial international investigation.",negative_consequence,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,"There is increasing credible information that that was conducted by separatist militia groups, acting with the assistance of others.","that is, as Australia's Prime Minister Tony Abbott has said, ""an unspeakable crime"",",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,There is mounting evidence that the crash was caused by a missile strike and that the aeroplane was brought down over territory not controlled by the Ukrainian authorities.,"There must be a full, thorough and impartial international investigation.",negative_consequence,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,There is mounting evidence that the crash was caused by a missile strike and that the aeroplane was brought down over territory not controlled by the Ukrainian authorities.,"that is, as Australia's Prime Minister Tony Abbott has said, ""an unspeakable crime"",",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,"Council members have consistently called for a de-escalation of tensions, for separatists to lay down their weapons and for genuine dialogue to commence.",It is time for the equivocation and dissembling and false narratives of some to stop.,evidence,Other
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,"Time and time again, the overwhelming majority of the Security Council has called for a end to the violence and destablization.",It is time for the equivocation and dissembling and false narratives of some to stop.,evidence,Other
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,This is the nineteenth time that the Council has met to discuss the situation in Ukraine since the crisis began.,It is time for the equivocation and dissembling and false narratives of some to stop.,evidence,Other
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,"Separatists have ignored repeated calls to disarm and have continued their attacks on Ukrainian military forces, facilities and border posts.","In the three weeks since the Council last discussed the situation in Ukraine (see S/PV.7205), the security situation in the east has become increasingly dire.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,"Separatists have ignored repeated calls to disarm and have continued their attacks on Ukrainian military forces, facilities and border posts.",They has every right to restore law and order,positive_value,Ukraine
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,Two Ukrainian military cargo planes were downed in eastern Ukraine in the past week alone.,"In the three weeks since the Council last discussed the situation in Ukraine (see S/PV.7205), the security situation in the east has become increasingly dire.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,Two Ukrainian military cargo planes were downed in eastern Ukraine in the past week alone.,They has every right to restore law and order,positive_value,Ukraine
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,The Ukrainian armed forces have responded firmly to those attacks.,They has every right to restore law and order,positive_value,Ukraine
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,Russia has a crucial role to play in de-escalating this persistently dangerous crisis.,It must actively work to de-escalate tensions and use its considerable influence with separatist groups in Ukraine to that end.,negative_consequence,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,Russia has a crucial role to play in de-escalating this persistently dangerous crisis.,Russia must withdraw the large number of troops it has again amassed on the Ukrainian border.,negative_consequence,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,Russia has a crucial role to play in de-escalating this persistently dangerous crisis.,"It must control its border with Ukraine and prevent the flow of weapons, equipment and fighters from Russia into Ukraine.",negative_consequence,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,Russia has a crucial role to play in de-escalating this persistently dangerous crisis.,It must end its provocations and any support for separatist forces.,negative_consequence,Russian Federation
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,The four-party talks in Berlin in the past two weeks showed some promise.,Further political efforts are essential.,positive_consequence,Other
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,"The parties agreed on the need for a sustainable ceasefire, the resumption of the contact group, control of border crossing points monitored by the Organization for Security and Cooperation in Europe (OSCE) and an extension of the work of the OSCE observer mission to include border monitoring activities.",Further political efforts are essential.,positive_consequence,Other
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,But we have yet to see results;,those efforts must be redoubled.,negative_consequence,Other
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,The horrific loss of Flight MH-17 has added immeasurably to that toll.,It is time for the international community to stand as one to ensure that those responsible for that tragic crime are held to account and to make every effort to bring to an end the violence and destabilization in Ukraine.,negative_consequence,Other
UNSC_2014_SPV.7219_spch009,UNSC_2014_SPV.7219_spch009_sentsplit_Australia.txt,Australia,9,We thought that the situation in Ukraine had already caused too much tragedy.,It is time for the international community to stand as one to ensure that those responsible for that tragic crime are held to account and to make every effort to bring to an end the violence and destabilization in Ukraine.,negative_consequence,Other
UNSC_2014_SPV.7154_spch014,UNSC_2014_SPV.7154_spch014_sentsplit_Republic_Of_Korea.txt,Republic of Korea,14,"Those actions will only further exacerbate the already tense situation,","We are deeply concerned over the escalation of tensions in various cities of eastern Ukraine, including the worrying seizure of key public buildings in Donetsk and Slovyansk by force.",evidence,Other
UNSC_2014_SPV.7154_spch014,UNSC_2014_SPV.7154_spch014_sentsplit_Republic_Of_Korea.txt,Republic of Korea,14,"Those actions will only further exacerbate the already tense situation,",we condemn any use of force to change the situation on the ground.,negative_consequence,Russian Federation
UNSC_2014_SPV.7154_spch014,UNSC_2014_SPV.7154_spch014_sentsplit_Republic_Of_Korea.txt,Republic of Korea,14,"Those actions will only further exacerbate the already tense situation,",there should not be any influence exerted by outside forces.,negative_consequence,Other
UNSC_2014_SPV.7154_spch014,UNSC_2014_SPV.7154_spch014_sentsplit_Republic_Of_Korea.txt,Republic of Korea,14,"As Ukraine moves towards critical elections in May,",we believe that political differences must be addressed in a non-violent way through a legitimate process.,positive_value,Russia-Ukraine
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,The perpetrators cannot escape responsibility.,"The circumstances ofthe downing mustbe established by an independent, international investigaton, in accordance with international civil aviation guidelines.",negative_value,Other
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,It would not have happened had Russia not armed and instigated the presence of separatist groups in Donetsk and Luhansk provinces.,this horrible crime was committed as part of the armed aggression against Ukraine.,evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,It would not have happened had Russia not armed and instigated the presence of separatist groups in Donetsk and Luhansk provinces.,The international community cannot stand by in the face of such aggression.,negative_consequence,Other
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,The responsibility for that terror act lies with those who are aggressively preventing Ukraine from effectively exercising its sovereign rights over its territory and airspace.,this horrible crime was committed as part of the armed aggression against Ukraine.,evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,The responsibility for that terror act lies with those who are aggressively preventing Ukraine from effectively exercising its sovereign rights over its territory and airspace.,The international community cannot stand by in the face of such aggression.,negative_consequence,Other
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,Separatist commander Igor Strelkov claimed to the media to have shot down another aircraft at the same time as the Malaysian Airlines flight was overflying the area.,"Armed separatists, terrorists and foreign fighters and their supporters bear the responsibility for the deaths and injuries among the civilian population, including children, women and the elderly.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,They claimed to have used the system to shoot down the An-26 cargo plane at high altitude.,"Armed separatists, terrorists and foreign fighters and their supporters bear the responsibility for the deaths and injuries among the civilian population, including children, women and the elderly.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,"In June, separatists boasted of possessing an SA-11 Buk missile system.","Armed separatists, terrorists and foreign fighters and their supporters bear the responsibility for the deaths and injuries among the civilian population, including children, women and the elderly.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,An Il-76 transport plane and half a dozen helicopters were brought down by pro-Russian separatists at Luhansk airport and elsewhere.,"Armed separatists, terrorists and foreign fighters and their supporters bear the responsibility for the deaths and injuries among the civilian population, including children, women and the elderly.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,The third - a Malaysian passenger plane - was deliberately shot down.,"Armed separatists, terrorists and foreign fighters and their supporters bear the responsibility for the deaths and injuries among the civilian population, including children, women and the elderly.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,We have said that all along since the occupation of Crimea.,"Armed separatists, terrorists and foreign fighters and their supporters bear the responsibility for the deaths and injuries among the civilian population, including children, women and the elderly.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,The debris of the Malaysian plane lies in an area controlled by pro-Russian separatists.,"Armed separatists, terrorists and foreign fighters and their supporters bear the responsibility for the deaths and injuries among the civilian population, including children, women and the elderly.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,"This week alone, a Ukrainian AN-26 cargo plane and an Su-25 fighter jet were shot down by pro-Russian separatists from a high altitude.","Armed separatists, terrorists and foreign fighters and their supporters bear the responsibility for the deaths and injuries among the civilian population, including children, women and the elderly.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,We are truly shocked by the number of victims among the civilian population in eastern Ukraine.,The carnage must end.,negative_consequence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,We are truly shocked by the number of victims among the civilian population in eastern Ukraine.,"Armed separatists, terrorists and foreign fighters and their supporters bear the responsibility for the deaths and injuries among the civilian population, including children, women and the elderly.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,The massive and continuous influx of foreign fighters from across the Russian border into the neighbouring Luhansk and Donetsk regions has gone unabated.,"Yet separatists and terrorists in the eastern part of Ukraine continued to sow terror, loot, rob banks, racketeer, kidnap people and traffic in human beings.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,"That influx has been accompanied by T-65 tanks, Grad multiple rocket launchers, anti-aircraft guns, towed anti-tank guns, BTR armoured personnel carriers, man-portable air defence systems and small arms.","Yet separatists and terrorists in the eastern part of Ukraine continued to sow terror, loot, rob banks, racketeer, kidnap people and traffic in human beings.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,"Russian military helicopters and drones violate Ukrainian airspace, while 40,000 troops are encamped within minutes of the Ukrainian border, in addition to the 20,000 troops stationed in occupied Crimea.","In fact, the terrorists in Donbas hardly bothered to remove the markings of Russian military units from their heavy weapons.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,"Russian citizens, many of whom are veterans of the conflicts in Chechnya and Transdnistria, lead many of the terrorist groups.","In fact, the terrorists in Donbas hardly bothered to remove the markings of Russian military units from their heavy weapons.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,"The mouthpiece of the separatists, Life News, boasts of the agility of rebels to shoot down any plane in sight.",The Russian media channels are putting out ongoing anti-Ukrainian propaganda.,evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,The abducted and hooded Ukrainian pilot Nadia Savchenko was trafficked by separatists from Ukraine straight to the Russian Voronezh pretrial detention centre.,The terrorists and separatists continue to take hostages.,evidence,Russian Federation
UNSC_2014_SPV.7219_spch007,UNSC_2014_SPV.7219_spch007_sentsplit_Lithuania.txt,Lithuania,7,The abducted and hooded Ukrainian pilot Nadia Savchenko was trafficked by separatists from Ukraine straight to the Russian Voronezh pretrial detention centre.,We condemn the unlawful detention of Ukrainian citizens in Russia.,negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"To the families and friends of the victims, it is impossible to find words to express our condolences.",We can only commit to them that we will not rest until we find out what happened.,negative_value,Other
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"As we now know, that letter stands for ""infant"".",We can only commit to them that we will not rest until we find out what happened.,negative_value,Other
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"As we stared at the passanger list yesterday, we saw next to three of the passangers' names a capital ""I"".",We can only commit to them that we will not rest until we find out what happened.,negative_value,Other
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,All 298 people aboard - 283 passangers and 15 crew members - were killed.,We can only commit to them that we will not rest until we find out what happened.,negative_value,Other
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"The airliner was travelling at a cruise altitude of 33,000 feet, and its speed was typical for an airliner along an established flight corridor frequented by commercial traffic.","We assess that Malaysia Airlines Flight 17, carrying 298 people from Amsterdan to Kuala Lumpur, was likely downed by a surface-to-air missile (SAM) - an SA-11 - operated from a separatist-held location in eastern Ukraine.",evidence,Other
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"The flight was transmiting its assigned transponder code, corresponding with its flight plan, and flight tracking data was publicly available on the Internet.","We assess that Malaysia Airlines Flight 17, carrying 298 people from Amsterdan to Kuala Lumpur, was likely downed by a surface-to-air missile (SAM) - an SA-11 - operated from a separatist-held location in eastern Ukraine.",evidence,Other
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"The flight was transmiting its assigned transponder code, corresponding with its flight plan, and flight tracking data was publicly available on the Internet.",There was nothing threatening or provocative about MH-17.,evidence,Other
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"Of the operational SAM.
systems located near the border, only the SA-Il, SA-20 and SA-22 systems are capable of hitting an aircraft at the flight's altitude of 33,000 feet.","We can rule out shorter-range SAMSs known to be in separatist hands, including man-portable air defence systems, and SA-8 and SA-13 systems, which are not capable of hitting an aircraft at that altitude.",evidence,Other
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"Because of the technical complexity of the SA-11,",it is unlikely that the separatists could effectively operate the system without assistance from knowledgeable personnel.,evidence,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"Separatist leaders also boasted on social media about shooting down a plane, but later deleted those messages.","Therefore, we cannot rule out technical assistance from Russian personnel in operating the systems.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"Separatists initially claimed responsibility for shooting down a military transport plane, and posted videos that are now being connected to the Malaysia Airlines crash.","Therefore, we cannot rule out technical assistance from Russian personnel in operating the systems.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"Early Thursday, an SA-ll SAM.
system was reported near Zahnitkiv by a western reporter, and separatists were spotted hours before the incident with an SA-Il system at a location close to the site where the plane went down.","Therefore, we cannot rule out technical assistance from Russian personnel in operating the systems.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"The Ukrainians do have SA-ll systems in their inventory; however, we are not aware of any Ukrainian SAM.
systems in the area of the shoot-down.","Therefore, we cannot rule out technical assistance from Russian personnel in operating the systems.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"More important, since the beginning of the crisis Ukrainian air defences have not fired a single missile, despite several alleged violations of their airspace by Russian aircraft.","Therefore, we cannot rule out technical assistance from Russian personnel in operating the systems.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"On 13 June, separatists shot down a Ukrainian transport plane carrying 40 paratroopers and 9 crew members.",This also follows a pattern of actions by Russian-backed separatists.,evidence,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"On 24 June, as the Council was meeting to welcome Ukraine's unilateral ceasefire (see S/PV.7205), we received word that separatists had downed a Ukrainian helicopter, killing all nine aboard.",This also follows a pattern of actions by Russian-backed separatists.,evidence,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"On 14 July, separatists claimed credit for downing a Ukrainian military cargo plane flying at 6,000 metres.",This also follows a pattern of actions by Russian-backed separatists.,evidence,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,And on 16 July they claimed credit for the downing of a Ukrainian fighter jet.,This also follows a pattern of actions by Russian-backed separatists.,evidence,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"If indeed Russian-backed separatists were behind this attack on a civilian airliner, they and their backers would have good reason to cover up evidence of their crime.",It is therefore extremely important that an investigation be commenced immediately.,negative_consequence,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,we look to the monitoring misson also to reach agreement with separatists and others in the region to make that possible.,"All those concerned - Russia, pro-Russian separatists and Ukraine - should agree to support an immediate ceasefire to facilitate access by international investigators.",positive_consequence,Other
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,most Council members and most members of the international community have been warning for months about the devastation that would come if Russia did not stop what it started - if it did not reign in what it unleashed.,"separatist forces backed by the Russian Government continue to destabilize Ukraine and undermine the efforts of Ukraine's elected leaders to build a democratic Ukraine that is stable, unified, secure and able to determine its own future.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"Russia says that it seeks peace in Ukraine, but we have repeatedly provided the Council with evidence of Russia's continued support to the separatists.","separatist forces backed by the Russian Government continue to destabilize Ukraine and undermine the efforts of Ukraine's elected leaders to build a democratic Ukraine that is stable, unified, secure and able to determine its own future.",evidence,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"we have called on the Russian Government to de-escalate the situation by stopping the flow of fighters and weapons into Ukraine, pressing separatists to agree to a ceasefire and release all hostages, and support a road map for negotiations.","Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"In the past few weeks, Russia has increased the number of tanks, armoured vehicles and rocket launchers in south-west Russia.","Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,More advanced air defence systems have also arrived.,"Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"Moscow recently transferred Soviet- era tanks and artillery to the separatists, and several military vehicles crossed the border.","Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"After recapturing several Ukrainian cities last weekend, Ukrainian officials discovered caches of weapons long associated with Russian stockpiles, including MANPADs, mines, grenades, meals ready to eat, vehicles and a pontoon bridge.","Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"Ukrainian forces have discovered large amounts of other Russian-provided military equipment, including accompanying documentation verifying Russian origin, in the areas they have liberated from separatists in recent days.","Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"Recruiting efforts for separatist fighters are expanding inside Russia, and separatists have openly said that they were looking for volunteers with experience in operating heavy weapons such as tanks and air defences.","Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,Russia has allowed officials from the Donetsk People's Republic to establish a recruiting office in Moscow.,"Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"Ukrainian pilot Nadia Savchenko, who has long had a distinguished career in the Ukrainian military, was taken by separatists in mid-June.","Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,She is now being held - where? -,"Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"in a prison in Voronezh, Russia.","Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"According to the Ukrainian Government, she was transferred to Russia by separatists.","Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"In both instances, the Ukrainian Government believes that the planes were fired on from Russian territory.","Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,"on Monday, a Ukrainian air force cargo plane was shot down in Ukrainian air space, and on Wednesday a Ukrainian fighter jet was also shot down in Ukrainian air space.","Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,Russia continues to redeploy new forces extremely close to the Ukrainian border.,"Time after time, President Putin has committed to working towards dialogue and peace - in Geneva in April, in Normandy in June and in Berlin earlier this month - and every single time he has broken that commitment.",negative_value,Russian Federation
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,It is because of such continued destabilizing Russian actions,"that the United States imposed sanctions on the defence, energy and financial sectors of the Russian economy, including financial institutions.",evidence,Other
UNSC_2014_SPV.7219_spch006,UNSC_2014_SPV.7219_spch006_sentsplit_United_States_Of_America.txt,United States of America,6,The measures include freezing the assets ofRussian defence companies and blocking new financing of some of Russia's most important banks and energy companies.,"The sanctions are significant,",evidence,Other
